date,open,high,low,close,volume
2019-10-01,12.9151,12.9688,12.7773,12.8307,2738342
2019-10-02,12.8075,13.0386,12.6789,12.9091,3739082
2019-10-03,12.8825,13.2137,12.7439,13.0731,6632070
2019-10-04,13.0679,13.48,12.8889,13.2979,4788918
2019-10-07,13.3542,13.5381,13.2814,13.4647,9641682
2019-10-08,13.4344,13.5524,13.3952,13.5129,5579036
2019-10-09,13.5579,13.5987,13.5197,13.5605,10430743
2019-10-10,13.5571,13.8002,13.4821,13.7243,5396866
2019-10-11,13.6823,13.8316,13.5157,13.6647,7655827
2019-10-14,13.6912,13.9873,13.6193,13.9143,4022804
2019-10-15,13.8576,14.1917,13.7149,14.047,4362372
2019-10-16,13.963,14.1181,13.9186,14.0734,4450202
2019-10-17,14.0245,14.3779,13.8755,14.2268,5146370
2019-10-18,14.2803,14.4567,14.1376,14.3137,7019974
2019-10-21,14.2631,14.5072,14.1677,14.4108,4600964
2019-10-22,14.5201,14.6853,14.4432,14.608,3675167
2019-10-23,14.7419,14.8257,14.6932,14.7769,3062960
2019-10-24,14.6772,14.7369,14.58,14.6396,4589749
2019-10-25,14.6464,14.758,14.4554,14.5664,3998002
2019-10-28,14.5235,14.5719,14.2627,14.3104,3997117
2019-10-29,14.2534,14.3751,14.1971,14.3186,2796954
2019-10-30,14.3053,14.4191,14.0549,14.1675,8369301
2019-10-31,14.2002,14.2371,14.1286,14.1654,7302733
2019-11-01,14.1087,14.2244,14.0389,14.1544,3730217
2019-11-04,14.096,14.2864,14.0394,14.2293,6045130
2019-11-05,14.1342,14.2105,13.9695,14.0453,4441070
2019-11-06,14.0507,14.2099,13.9958,14.1546,4534457
2019-11-07,14.2508,14.4016,14.1539,14.3043,5430053
2019-11-08,14.3202,14.4958,14.2678,14.443,3273994
2019-11-11,14.3637,14.9064,14.2314,14.7703,4835602
2019-11-12,14.7964,14.8551,14.7386,14.7973,4062603
2019-11-13,14.8093,14.9139,14.5601,14.6636,5988588
2019-11-14,14.6398,14.9336,14.5554,14.8481,2553202
2019-11-15,14.9353,14.9891,14.8334,14.887,3692764
2019-11-18,14.8191,14.9844,14.7518,14.9167,7984238
2019-11-19,14.7951,15.1592,14.6999,15.0623,3720623
2019-11-20,15.0635,15.2577,15.001,15.1946,6529528
2019-11-21,15.2643,15.4601,15.1726,15.3678,2383969
2019-11-22,15.4709,15.5453,15.3064,15.3804,10048309
2019-11-25,15.3242,15.3856,15.2012,15.2623,6739954
2019-11-26,15.2128,15.4573,15.0834,15.3269,2231569
2019-11-27,15.3115,15.3902,15.2573,15.3359,5067873
2019-11-28,15.3117,15.4054,15.2012,15.2948,12834185
2019-11-29,15.4009,15.5197,15.2668,15.3854,12402396
2019-12-02,15.4681,15.6558,15.4082,15.5954,6073041
2019-12-03,15.5359,15.7613,15.4535,15.6781,4201009
2019-12-04,15.5845,15.8354,15.4656,15.7154,2142564
2019-12-05,15.7834,16.0637,15.7184,15.9978,5892769
2019-12-06,15.9735,16.156,15.8488,16.0308,7654505
2019-12-09,15.9858,16.0948,15.9348,16.0436,3632964
2019-12-10,16.0436,16.1433,15.8844,15.9837,8823825
2019-12-11,15.9687,16.1098,15.8056,15.9465,7507486
2019-12-12,15.963,16.2155,15.7552,16.0071,3239623
2019-12-13,15.8714,16.1012,15.7315,15.9606,5388121
2019-12-16,16.033,16.2304,15.936,16.1328,3854424
2019-12-17,16.0958,16.2341,15.997,16.135,4293306
2019-12-18,16.1459,16.3969,15.9776,16.2277,4518672
2019-12-19,16.1656,16.484,16.1159,16.4334,7870197
2019-12-20,16.403,16.62,16.3574,16.5739,6193189
2019-12-23,16.6055,16.696,16.3868,16.4766,3558897
2019-12-24,16.396,16.7121,16.2867,16.6015,5273967
2019-12-25,16.5233,16.9678,16.4799,16.9233,6348769
2019-12-26,16.9007,16.9948,16.8189,16.913,7635057
2019-12-27,16.9158,17.1097,16.8716,17.065,16693202
2019-12-30,17.1672,17.3475,16.9633,17.1433,6942420
2019-12-31,17.1647,17.3328,17.0225,17.1904,2277852
2020-01-01,17.1469,17.2855,17.0532,17.1916,1588613
2020-01-02,17.3278,17.3962,16.8527,16.9195,12151602
2020-01-03,16.8498,17.0022,16.6511,16.8031,3244748
2020-01-06,16.8076,17.1165,16.7367,17.0446,2901773
2020-01-07,17.1062,17.4503,16.9854,17.328,5216516
2020-01-08,17.2692,17.3469,17.2116,17.2893,2409603
2020-01-09,17.2002,17.7053,16.996,17.4976,11496559
2020-01-10,17.4297,17.7356,17.3847,17.69,4375765
2020-01-13,17.607,17.7315,17.5597,17.6839,4554133
2020-01-14,17.696,17.7489,17.5992,17.652,4226067
2020-01-15,17.6907,17.7966,17.3955,17.5002,7952360
2020-01-16,17.4684,17.7352,17.3092,17.5749,11656402
2020-01-17,17.6402,17.6852,17.5937,17.6387,3939108
2020-01-20,17.5128,18.0342,17.4011,17.9198,7052368
2020-01-21,17.9199,18.1659,17.8251,18.0703,5275525
2020-01-22,18.1668,18.4289,17.9754,18.2368,4210314
2020-01-23,18.2463,18.3727,18.1387,18.265,3982899
2020-01-24,18.2731,18.4946,17.8374,18.0562,4562725
2020-01-27,17.9077,18.0782,17.7791,17.9492,6104486
2020-01-28,18.0868,18.243,17.7552,17.9099,3961169
2020-01-29,17.8739,18.0532,17.5592,17.7372,5886177
2020-01-30,17.7123,17.8114,17.4911,17.5895,7556218
2020-01-31,17.7174,17.9343,17.376,17.5913,3903742
2020-02-03,17.585,17.6587,17.4882,17.5619,4583389
2020-02-04,17.4932,17.8754,17.4142,17.795,5560418
2020-02-05,17.8693,18.0234,17.5693,17.7221,4837125
2020-02-06,17.8191,17.9681,17.382,17.5286,1960030
2020-02-07,17.5225,17.6237,17.114,17.2134,6274350
2020-02-10,17.2673,17.4338,16.8996,17.0641,5066203
2020-02-11,17.1374,17.2191,16.5778,16.6572,4183609
2020-02-12,16.6382,16.8722,16.4416,16.6752,5289395
2020-02-13,16.7208,16.768,16.5102,16.557,7735897
2020-02-14,16.5498,16.644,16.3495,16.4431,4447680
2020-02-17,16.3166,16.4434,15.9866,16.1118,4440802
2020-02-18,16.1512,16.2668,15.7689,15.8826,10608584
2020-02-19,15.8701,15.9123,15.6449,15.6866,6464308
2020-02-20,15.7683,15.8709,15.4186,15.5195,3325547
2020-02-21,15.4309,15.4814,15.1284,15.178,7062200
2020-02-24,15.2017,15.3297,14.5095,14.6328,6789038
2020-02-25,14.5452,14.7141,14.1899,14.3566,4105785
2020-02-26,14.3831,14.5108,13.9719,14.097,3186787
2020-02-27,14.1017,14.1867,13.7893,13.8729,5768482
2020-02-28,13.7376,13.904,13.6906,13.8566,5188734
2020-03-02,13.8332,13.9709,13.7962,13.9335,12182295
2020-03-03,13.9494,14.0909,13.7072,13.8477,6076186
2020-03-04,13.9038,13.9627,13.666,13.7241,6901486
2020-03-05,13.6703,13.8363,13.553,13.7186,4436797
2020-03-06,13.635,13.8374,13.5704,13.7721,3766558
2020-03-09,13.8276,14.0574,13.6781,13.9071,3312588
2020-03-10,13.9339,14.1987,13.8705,14.1345,9527791
2020-03-11,14.1096,14.2918,14.0011,14.1827,3577942
2020-03-12,14.17,14.2872,14.0618,14.1789,7135138
2020-03-13,14.2408,14.4638,14.198,14.4205,2294931
2020-03-16,14.4511,14.8349,14.3069,14.6883,5005860
2020-03-17,14.7749,14.9344,14.7154,14.8745,7534054
2020-03-18,14.8987,15.1613,14.7839,15.0454,6176581
2020-03-19,15.0983,15.1792,14.8749,14.955,3781377
2020-03-20,14.9051,15.2918,14.8367,15.2219,4896746
2020-03-23,15.2258,15.367,15.1474,15.2883,6226736
2020-03-24,15.2538,15.4191,15.1861,15.351,3505854
2020-03-25,15.3702,15.7373,15.309,15.6749,5276670
2020-03-26,15.6581,16.0895,15.5332,15.9623,4927351
2020-03-27,15.957,16.4087,15.8124,16.2614,6997294
2020-03-30,16.2958,16.5276,16.2173,16.4483,9401088
2020-03-31,16.3623,16.5425,16.1872,16.3674,5156015
2020-04-01,16.3303,16.7194,16.2559,16.6436,3271176
2020-04-02,16.6238,16.8892,16.5142,16.7786,9137779
2020-04-03,16.8018,16.8506,16.5477,16.5959,2743477
2020-04-06,16.6077,16.6592,16.458,16.5092,4375316
2020-04-07,16.509,16.6682,16.3294,16.4885,4771488
2020-04-08,16.4884,16.5408,16.105,16.1564,4598145
2020-04-09,16.1423,16.237,15.9673,16.0616,1786729
2020-04-10,16.041,16.108,15.8959,15.9626,6806972
2020-04-13,15.9909,16.1131,15.6563,15.7768,4023020
2020-04-14,15.7437,15.8665,15.6763,15.7989,4324353
2020-04-15,15.752,15.8497,15.6411,15.7387,4747660
2020-04-16,15.8156,15.8676,15.5083,15.5593,5984874
2020-04-17,15.5739,15.7379,15.0258,15.1857,6963699
2020-04-20,15.153,15.4505,15.0456,15.3417,4401678
2020-04-21,15.3138,15.3909,15.2086,15.2857,5482173
2020-04-22,15.2009,15.2796,15.1542,15.2327,4721411
2020-04-23,15.1315,15.17,15.0425,15.0809,6131656
2020-04-24,15.1518,15.2917,14.973,15.1125,7836766
2020-04-27,15.1257,15.2078,14.831,14.9119,2618106
2020-04-28,14.8811,15.0186,14.4383,14.5729,6602158
2020-04-29,14.5835,14.7004,14.1327,14.2468,3710643
2020-04-30,14.1989,14.2679,13.9466,14.0147,3984870
2020-05-01,14.0206,14.088,13.8618,13.9287,6405055
2020-05-04,13.9967,14.0607,13.5733,13.6357,3552841
2020-05-05,13.6339,13.6815,13.4599,13.5071,5836399
2020-05-06,13.4543,13.5806,13.3385,13.4647,7472388
2020-05-07,13.4291,13.5507,13.1099,13.2297,5495901
2020-05-08,13.2504,13.3298,13.0948,13.1738,5096537
2020-05-11,13.0865,13.2956,12.9792,13.1875,9831861
2020-05-12,13.2661,13.3205,13.0336,13.0873,7757817
2020-05-13,13.1098,13.1681,12.8135,12.8707,11035373
2020-05-14,12.9275,12.9983,12.7628,12.8331,4284440
2020-05-15,12.7535,12.9061,12.7121,12.8643,3585244
2020-05-18,12.8388,12.9444,12.7689,12.8743,3989664
2020-05-19,12.8932,12.9957,12.8305,12.9328,6960459
2020-05-20,12.9188,13.1971,12.8562,13.1335,3899618
2020-05-21,13.1474,13.2227,12.979,13.0538,7470494
2020-05-22,13.0785,13.1759,13.0013,13.0986,4174827
2020-05-25,13.0349,13.2362,12.9549,13.1554,4983466
2020-05-26,13.0958,13.3139,13.0458,13.2633,4535973
2020-05-27,13.2132,13.2543,13.1313,13.1723,8195428
2020-05-28,13.1772,13.2271,13.0764,13.1261,6556218
2020-05-29,13.2161,13.2627,13.1534,13.2,14455899
2020-06-01,13.1813,13.3093,13.1077,13.2354,6828362
2020-06-02,13.2741,13.5322,13.1128,13.3698,11910968
2020-06-03,13.3515,13.4063,13.2538,13.3083,6817276
2020-06-04,13.2454,13.3089,13.1863,13.2498,4859577
2020-06-05,13.2042,13.2557,13.0965,13.1478,3619336
2020-06-08,13.1875,13.3512,12.9888,13.1521,4137005
2020-06-09,13.155,13.269,13.0314,13.1453,3975582
2020-06-10,13.1063,13.1966,13.0179,13.1082,4161415
2020-06-11,13.0636,13.3715,12.8818,13.1879,6966050
2020-06-12,13.2795,13.3289,13.2425,13.2918,5674665
2020-06-15,13.207,13.2781,12.9892,13.0595,8496722
2020-06-16,13.0919,13.2701,12.9764,13.154,6215218
2020-06-17,13.1145,13.4011,13.0538,13.3394,6228192
2020-06-18,13.2874,13.4377,13.1458,13.2961,3223600
2020-06-19,13.328,13.4325,13.2737,13.378,11148529
2020-06-22,13.303,13.4013,13.2359,13.334,4760630
2020-06-23,13.2325,13.3561,13.1107,13.2343,3002786
2020-06-24,13.2368,13.2868,13.1934,13.2434,3164215
2020-06-25,13.3077,13.4175,13.1655,13.275,10625769
2020-06-26,13.2296,13.5014,13.1773,13.4483,4793305
2020-06-29,13.4203,13.6435,13.3221,13.5444,5603373
2020-06-30,13.5308,13.9409,13.2531,13.6606,6002038
2020-07-01,13.7054,13.8765,13.5987,13.7693,7613778
2020-07-02,13.8474,14.0066,13.7309,13.8898,5229851
2020-07-03,13.908,13.9655,13.6997,13.7566,5167357
2020-07-06,13.7717,13.8075,13.7205,13.7562,3423599
2020-07-07,13.7068,13.8194,13.5128,13.6246,5475115
2020-07-08,13.5961,13.7128,13.5233,13.6397,4053038
2020-07-09,13.5656,13.7059,13.4042,13.5443,5362733
2020-07-10,13.6412,13.6753,13.566,13.6,3637130
2020-07-13,13.6944,13.8598,13.4626,13.6272,6677941
2020-07-14,13.5703,13.7213,13.4931,13.6436,3665235
2020-07-15,13.7044,13.8285,13.4001,13.5225,3521913
2020-07-16,13.5366,13.6262,13.4381,13.5277,4951182
2020-07-17,13.4783,13.5198,13.4342,13.4756,4547491
2020-07-20,13.5594,13.643,13.4081,13.4912,7383967
2020-07-21,13.4539,13.6423,13.3981,13.5859,2971468
2020-07-22,13.5776,13.8694,13.4322,13.7225,5164176
2020-07-23,13.7441,13.9142,13.6394,13.809,4711417
2020-07-24,13.8372,14.101,13.7599,14.0227,6685829
2020-07-27,13.9136,14.0553,13.8303,13.9716,8176072
2020-07-28,13.9765,14.1798,13.8685,14.0711,5208844
2020-07-29,14.1512,14.2242,13.9556,14.0279,5361907
2020-07-30,14.0002,14.0886,13.8182,13.906,6319662
2020-07-31,13.8033,13.949,13.7208,13.8661,3101445
2020-08-03,13.8946,14.0528,13.8072,13.9649,3924869
2020-08-04,14.0504,14.2037,13.9911,14.144,5096153
2020-08-05,14.0423,14.1847,13.9921,14.1341,4867505
2020-08-06,14.0401,14.4861,13.9095,14.3527,8526786
2020-08-07,14.2786,14.5099,14.1767,14.407,9250256
2020-08-10,14.5072,14.9135,14.391,14.7949,3478171
2020-08-11,14.8702,15.1852,14.813,15.1271,7713531
2020-08-12,15.2106,15.4593,15.0741,15.3218,3495504
2020-08-13,15.2209,15.8743,15.0231,15.6706,6522270
2020-08-14,15.6962,16.0645,15.6084,15.9752,5263685
2020-08-17,15.9878,16.1861,15.8907,16.0884,7896133
2020-08-18,16.0772,16.3462,15.9349,16.2027,5772813
2020-08-19,16.1953,16.3625,16.0962,16.263,3784900
2020-08-20,16.2602,16.4627,16.1861,16.3881,6507978
2020-08-21,16.2893,16.7256,16.1547,16.5885,3259220
2020-08-24,16.6153,16.7293,16.3985,16.5117,3848647
2020-08-25,16.628,16.6778,16.4898,16.5393,3511816
2020-08-26,16.4368,16.8502,16.2741,16.6851,8889716
2020-08-27,16.6822,16.8678,16.5359,16.7212,7223745
2020-08-28,16.7669,16.846,16.52,16.5983,5077090
2020-08-31,16.6081,16.8031,16.3041,16.4979,7004354
2020-09-01,16.3697,16.5033,16.2707,16.4041,6406790
2020-09-02,16.428,16.5888,16.272,16.4328,3081036
2020-09-03,16.5507,16.6823,16.1825,16.3123,4477610
2020-09-04,16.2152,16.2992,15.8368,15.9192,9476692
2020-09-07,15.8858,15.9816,15.7379,15.8334,4146924
2020-09-08,15.8174,15.8791,15.5112,15.572,6679799
2020-09-09,15.5257,15.5813,15.4558,15.5113,7750008
2020-09-10,15.5352,15.5999,15.2419,15.3057,5906757
2020-09-11,15.2933,15.3425,14.8565,14.9044,3191095
2020-09-14,14.9298,15.1143,14.6644,14.8478,4279808
2020-09-15,14.9224,14.984,14.5756,14.636,6550015
2020-09-16,14.5818,14.6193,14.121,14.1574,3630256
2020-09-17,14.1503,14.2458,13.9665,14.0614,4633035
2020-09-18,14.0896,14.2119,13.8166,13.9376,6021233
2020-09-21,13.9006,14.0045,13.445,13.5463,5174835
2020-09-22,13.6104,13.6932,13.1285,13.2089,5102784
2020-09-23,13.2278,13.3826,13.1248,13.2792,3531329
2020-09-24,13.2042,13.4049,13.0351,13.2354,3819001
2020-09-25,13.2188,13.4271,13.0827,13.2903,4694638
2020-09-28,13.1825,13.3917,13.1183,13.3268,2720192
2020-09-29,13.3235,13.6021,13.1117,13.3892,8879525
2020-09-30,13.3439,13.6076,13.3018,13.5648,5635285
2020-10-01,13.4912,13.5742,13.413,13.4959,9408816
2020-10-02,13.5872,13.7439,13.1723,13.326,11852064
2020-10-05,13.473,13.5101,13.2087,13.2453,4376450
2020-10-06,13.2839,13.3724,13.2146,13.303,4107484
2020-10-07,13.278,13.5935,13.2178,13.5321,5349540
2020-10-08,13.4995,13.7262,13.4356,13.6616,4588940
2020-10-09,13.6828,13.7504,13.6477,13.7152,6406068
2020-10-12,13.785,14.0193,13.7378,13.9715,5747918
2020-10-13,14.0032,14.3177,13.9054,14.2184,5109046
2020-10-14,14.124,14.3865,14.055,14.3166,3876997
2020-10-15,14.316,14.5801,14.2023,14.4651,3400764
2020-10-16,14.4221,14.5069,14.2371,14.3213,4528431
2020-10-19,14.2749,14.4327,14.0965,14.2541,5664052
2020-10-20,14.2673,14.3798,14.1997,14.3121,6747134
2020-10-21,14.3319,14.4305,14.0892,14.1868,6418449
2020-10-22,14.2448,14.3636,14.1659,14.2845,9430882
2020-10-23,14.2247,14.3549,14.1177,14.2477,6062034
2020-10-26,14.2579,14.4795,13.89,14.1093,3400288
2020-10-27,14.2004,14.3438,13.9179,14.0599,6678407
2020-10-28,14.0587,14.1737,13.8238,13.9379,6988968
2020-10-29,13.9232,14.1121,13.8777,14.0661,14012322
2020-10-30,14.0708,14.1473,13.9575,14.0338,3256511
2020-11-02,14.0466,14.3334,13.9351,14.2206,7781541
2020-11-03,14.3192,14.4644,13.8117,13.9533,2695769
2020-11-04,13.9734,14.1249,13.7939,13.9451,5402718
2020-11-05,13.8831,14.0649,13.8274,14.0088,8954431
2020-11-06,14.0137,14.1023,13.9448,14.0332,5745989
2020-11-09,13.9042,14.2265,13.717,14.0374,2375039
2020-11-10,14.0092,14.2571,13.9715,14.2188,4437357
2020-11-11,14.1818,14.595,14.1109,14.5224,5216465
2020-11-12,14.4476,14.6618,14.3425,14.5558,5410480
2020-11-13,14.613,14.964,14.5185,14.8677,4743258
2020-11-16,14.9067,15.2516,14.8064,15.1496,8427669
2020-11-17,15.2069,15.6879,15.1473,15.6267,9018606
2020-11-18,15.67,15.9647,15.6023,15.8959,10931088
2020-11-19,15.8631,16.0752,15.8198,16.0315,3379740
2020-11-20,16.1478,16.3059,16.0271,16.185,4513217
2020-11-23,16.2018,16.39,16.1174,16.3051,5210312
2020-11-24,16.2178,16.6848,16.1051,16.5696,8638288
2020-11-25,16.5511,16.8044,16.4785,16.7309,3359118
2020-11-26,16.6685,16.7571,16.6266,16.7152,8444041
2020-11-27,16.7486,16.8645,16.6958,16.8115,2362335
2020-11-30,16.7215,17.0375,16.5864,16.9009,10275825
2020-12-01,16.8994,17.1007,16.8374,17.0382,5373235
2020-12-02,17.0274,17.2844,16.8986,17.1546,2711075
2020-12-03,17.1323,17.2511,16.8284,16.9459,9530844
2020-12-04,16.9737,17.074,16.848,16.9482,4388313
2020-12-07,16.8711,16.9674,16.7443,16.8405,4003043
2020-12-08,16.7179,16.879,16.467,16.6272,6904089
2020-12-09,16.6029,16.6806,16.4966,16.5742,4088303
2020-12-10,16.686,16.8555,16.3448,16.5125,6767423
2020-12-11,16.3752,16.5352,16.2137,16.3735,7512730
2020-12-14,16.3207,16.6058,16.2098,16.4937,4862025
2020-12-15,16.606,16.6511,16.1635,16.2075,4166824
2020-12-16,16.2484,16.3219,15.9955,16.0681,7109068
2020-12-17,16.1262,16.2355,15.6776,15.7846,7129585
2020-12-18,15.8386,15.9464,15.643,15.7502,6819813
2020-12-21,15.7114,16.0147,15.6513,15.9536,5183302
2020-12-22,15.9409,16.1174,15.8714,16.0474,11439364
2020-12-23,15.9196,16.2442,15.758,16.081,8174666
2020-12-24,15.9917,16.0695,15.9167,15.9945,4628324
2020-12-25,15.8639,16.3064,15.8005,16.2415,3938047
2020-12-28,16.1776,16.5577,16.013,16.3908,3947781
2020-12-29,16.4731,16.5847,16.1756,16.2859,5019009
2020-12-30,16.2564,16.4229,15.9894,16.1548,7770049
2020-12-31,16.2155,16.3505,16.1241,16.2589,6381830
2021-01-01,16.2501,16.3357,15.8398,15.9237,7014092
2021-01-04,15.9701,16.0357,15.7679,15.8329,11501050
2021-01-05,15.7445,15.8223,15.6147,15.6922,8356088
2021-01-06,15.6382,15.7158,15.4878,15.5651,5571793
2021-01-07,15.5569,15.6126,15.5159,15.5715,3678419
2021-01-08,15.6106,15.7896,15.5622,15.7407,2854217
2021-01-11,15.7648,15.9536,15.6804,15.8686,6072481
2021-01-12,15.9418,16.0089,15.8839,15.951,4596858
2021-01-13,16.0072,16.1427,15.6606,15.7943,3167443
2021-01-14,15.795,15.8803,15.6931,15.7783,6347475
2021-01-15,15.8176,16.1472,15.7136,16.0418,5426399
2021-01-18,16.0603,16.1552,15.9399,16.0348,9436253
2021-01-19,15.9759,16.0921,15.8151,15.9309,3200031
2021-01-20,15.9853,16.276,15.4571,15.7434,5464046
2021-01-21,15.7601,15.844,15.5363,15.6194,1822211
2021-01-22,15.634,15.6761,15.5018,15.5437,3518070
2021-01-25,15.4957,15.7207,15.4494,15.6739,3680352
2021-01-26,15.6495,15.8986,15.4696,15.7179,7551630
2021-01-27,15.7828,15.8862,15.5704,15.6731,3353824
2021-01-28,15.6779,15.7693,15.5102,15.6012,11341175
2021-01-29,15.6191,15.694,15.3961,15.4702,2546941
2021-02-01,15.4732,15.786,15.4021,15.7138,3509569
2021-02-02,15.7319,15.8427,15.3779,15.4869,4892410
2021-02-03,15.3715,15.457,15.1044,15.189,7065551
2021-02-04,15.2863,15.3292,14.9648,15.007,8620930
2021-02-05,15.0182,15.1729,14.5837,14.7355,3405895
2021-02-08,14.7035,14.7925,14.372,14.4595,3715349
2021-02-09,14.4101,14.4625,14.0565,14.1078,7981020
2021-02-10,14.0713,14.1383,13.9044,13.9709,6377126
2021-02-11,13.9388,14.2629,13.8613,14.184,5812895
2021-02-12,14.1492,14.226,14.0141,14.0905,2096319
2021-02-15,13.9683,14.0236,13.8941,13.9493,4101581
2021-02-16,13.9421,13.9954,13.89,13.9433,8620982
2021-02-17,13.9153,14.0832,13.6115,13.7777,5360182
2021-02-18,13.8259,13.9041,13.7041,13.782,5684457
2021-02-19,13.8203,13.855,13.4879,13.5218,4385670
2021-02-22,13.4905,13.5382,13.2561,13.3032,6546494
2021-02-23,13.3312,13.58,13.2632,13.511,5171943
2021-02-24,13.5738,13.7594,13.4233,13.6085,4055701
2021-02-25,13.5988,13.7023,13.5586,13.6619,5479984
2021-02-26,13.6731,13.724,13.6012,13.652,5088833
2021-03-01,13.6333,13.8569,13.3247,13.5468,6244317
2021-03-02,13.5308,13.727,13.3179,13.5139,5819212
2021-03-03,13.4615,13.5891,13.4093,13.5366,5847683
2021-03-04,13.5465,13.5945,13.446,13.4938,3341804
2021-03-05,13.4995,13.7287,13.4133,13.6416,7264109
2021-03-08,13.7026,13.7561,13.4797,13.5326,5934445
2021-03-09,13.5744,13.7489,13.368,13.5421,7573909
2021-03-10,13.5683,13.7231,13.4698,13.6243,4874694
2021-03-11,13.6639,13.8608,13.5541,13.7503,5920702
2021-03-12,13.7971,13.9443,13.6198,13.7666,2496003
2021-03-15,13.7254,13.9192,13.6062,13.7993,4965966
2021-03-16,13.9108,14.1198,13.8032,14.0114,4169075
2021-03-17,14.0318,14.1896,13.7343,13.8905,3634212
2021-03-18,13.8799,13.9483,13.7533,13.8214,8893251
2021-03-19,13.8209,13.8734,13.7192,13.7715,7124209
2021-03-22,13.7978,13.8548,13.7454,13.8024,3466752
2021-03-23,13.8711,13.9516,13.793,13.8735,5803655
2021-03-24,13.8949,13.9486,13.7277,13.781,5207971
2021-03-25,13.8905,13.9946,13.613,13.7158,4582299
2021-03-26,13.693,13.8222,13.6188,13.7478,6303791
2021-03-29,13.8291,13.9283,13.5805,13.6787,6407223
2021-03-30,13.6152,13.8418,13.5257,13.7514,8790202
2021-03-31,13.743,13.9588,13.4708,13.6857,5013170
2021-04-01,13.7846,13.8735,13.5611,13.6491,5644961
2021-04-02,13.53,13.8895,13.4826,13.8411,8611607
2021-04-05,13.766,13.8502,13.67,13.7542,11844128
2021-04-06,13.8233,13.8851,13.4933,13.5539,7148817
2021-04-07,13.6087,13.6822,13.3776,13.4502,2770091
2021-04-08,13.335,13.5316,13.2051,13.4011,14251483
2021-04-09,13.4681,13.5987,13.1113,13.2397,5056069
2021-04-12,13.1683,13.2289,12.9037,12.9635,6756977
2021-04-13,13.0216,13.0774,12.8247,12.8798,8344314
2021-04-14,12.876,13.005,12.8348,12.9635,6155244
2021-04-15,13.005,13.1125,12.9464,13.0537,3133876
2021-04-16,13.0067,13.2773,12.9604,13.2301,5714520
2021-04-19,13.3302,13.3641,13.2342,13.2679,5229711
2021-04-20,13.2743,13.4682,13.1853,13.3785,8362816
2021-04-21,13.3296,13.4382,13.2551,13.3635,7752638
2021-04-22,13.282,13.3488,13.0998,13.166,4850689
2021-04-23,13.1811,13.217,13.1204,13.1561,4775270
2021-04-26,13.1593,13.2681,13.0121,13.1206,7504146
2021-04-27,13.0779,13.1462,13.0204,13.0886,5469558
2021-04-28,13.1417,13.3018,12.9295,13.0889,9101950
2021-04-29,13.0155,13.3367,12.9372,13.257,1885298
2021-04-30,13.3579,13.4715,13.1213,13.2339,3784620
2021-05-03,13.1973,13.3231,12.8203,12.9436,4688967
2021-05-04,12.9566,13.2133,12.8179,13.0733,4719620
2021-05-05,13.1295,13.2961,12.7576,12.9216,7047512
2021-05-06,12.8821,12.9327,12.7539,12.8042,4546468
2021-05-07,12.7836,12.8496,12.5911,12.6564,9089658
2021-05-10,12.7217,12.8866,12.449,12.6126,5494409
2021-05-11,12.5666,12.6706,12.4963,12.6001,3375878
2021-05-12,12.5446,12.6426,12.4615,12.5594,6722227
2021-05-13,12.5527,12.6407,12.4851,12.573,2494310
2021-05-14,12.5827,12.6974,12.4691,12.5838,3782356
2021-05-17,12.665,12.7341,12.3945,12.4625,7852133
2021-05-18,12.5283,12.7354,12.2082,12.4134,9354391
2021-05-19,12.4767,12.5143,12.3169,12.3541,5110005
2021-05-20,12.3967,12.4699,12.1999,12.2724,6440599
2021-05-21,12.3244,12.3586,12.1871,12.221,5657646
2021-05-24,12.1658,12.2682,12.1238,12.226,6417365
2021-05-25,12.2338,12.2729,12.0322,12.0708,7235737
2021-05-26,12.195,12.3133,11.9501,12.0672,10355725
2021-05-27,12.1166,12.1731,12.0287,12.0851,3390059
2021-05-28,12.07,12.387,12.0272,12.3432,8951525
2021-05-31,12.3373,12.4271,12.2289,12.3185,8402379
2021-06-01,12.315,12.4673,12.2796,12.4315,11789211
2021-06-02,12.5561,12.6114,12.4741,12.5293,5707205
2021-06-03,12.4633,12.6102,12.3735,12.5199,5470999
2021-06-04,12.4861,12.5453,12.38,12.4389,2909840
2021-06-07,12.5047,12.6944,12.3986,12.5877,3614464
2021-06-08,12.5615,12.6403,12.516,12.5946,3236112
2021-06-09,12.6169,12.7133,12.4829,12.5791,3622910
2021-06-10,12.6043,12.7853,12.5531,12.7335,5047185
2021-06-11,12.6975,12.8187,12.391,12.5105,7199662
2021-06-14,12.4739,12.5471,12.433,12.5061,8159951
2021-06-15,12.4517,12.6145,12.4131,12.5754,5803233
2021-06-16,12.6174,12.6525,12.4403,12.4751,1523819
2021-06-17,12.3919,12.4434,12.3279,12.3793,7703099
2021-06-18,12.4415,12.4758,12.1403,12.1739,4722089
2021-06-21,12.1074,12.2262,12.0501,12.1687,4916008
2021-06-22,12.2174,12.3482,11.9955,12.1254,7163743
2021-06-23,12.1392,12.2159,11.9194,11.9953,4999438
2021-06-24,12.0163,12.156,11.9465,12.0858,3351353
2021-06-25,12.1492,12.2354,12.0946,12.1806,15441940
2021-06-28,12.1162,12.2064,12.0776,12.1676,7688412
2021-06-29,12.1945,12.2583,12.0066,12.0697,3935473
